ID	X	Y	DATA1	DATA2	DATA3	ISZONE	ISINTERSEC	LABEL	F_gate	F_ntyp	geometry
951006	761.3609999999998763	7386.1520000000000437	0.0000000000000000	25.0000000000000000	0.4000000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(761.361 7386.152)
951007	750.4269999999999072	7379.3410000000003492	0.0000000000000000	25.0000000000000000	0.4000000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(750.427 7379.341)
951008	724.7720000000000482	7345.9939999999996871	0.0000000000000000	25.0000000000000000	0.3700000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(724.772 7345.994)
951009	742.0900000000000318	7347.0959999999995489	0.0000000000000000	25.0000000000000000	6.1300001000000002	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(742.09 7347.096)
951301	853.8589999999999236	7388.2520000000004075	0.0000000000000000	25.0000000000000000	0.9700000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(853.859 7388.252)
951303	840.4990000000000236	7413.8649999999997817	0.0000000000000000	25.0000000000000000	0.0600000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(840.499 7413.865)
951304	817.9349999999999454	7411.2680000000000291	0.0000000000000000	25.0000000000000000	0.3100000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(817.935 7411.268)
951305	845.5740000000000691	7393.0349999999998545	0.0000000000000000	25.0000000000000000	2.2999999999999998	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(845.574 7393.035)
951306	831.7600000000001046	7395.0709999999999127	0.0000000000000000	25.0000000000000000	0.6100000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(831.76 7395.071)
951307	843.9689999999998236	7383.0010000000002037	0.0000000000000000	25.0000000000000000	0.0600000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(843.969 7383.001)
951308	846.3349999999998090	7383.3209999999999127	0.0000000000000000	25.0000000000000000	0.2000000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(846.335 7383.321)
951309	851.1549999999999727	7371.2330000000001746	0.0000000000000000	25.0000000000000000	0.4400000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(851.155 7371.233)
951310	869.1309999999999718	7365.2870000000002619	0.0000000000000000	25.0000000000000000	1.1299999999999999	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(869.131 7365.287)
951311	827.6820000000000164	7366.9189999999998690	0.0000000000000000	25.0000000000000000	2.0200000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(827.682 7366.919)
951313	849.5309999999999491	7379.9610000000002401	0.0000000000000000	25.0000000000000000	0.2900000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(849.531 7379.961)
951314	850.7280000000001792	7378.3090000000001965	0.0000000000000000	25.0000000000000000	0.0600000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(850.728 7378.309)
