i	X	Y	DATA1	DATA2	DATA3	ISZONE	ISINTERSEC	LABEL	INBOAI	FIALII	F_nali	F_navs	F_nboa	F_nlan	F_npas	F_rali	F_ravs	F_rboa	F_rpas	F_stop	geometry
203757	823.3259887695309089	7273.4897460900001533	577.0000000000000000	25.0000000000000000	5.6999997999999996	0	0	6	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	POINT(823.325989 7273.489746)
203772	818.4040527343750000	7274.3598632800003543	575.0000000000000000	25.0000000000000000	4.1599997999999996	0	0	6	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	POINT(818.404053 7274.359863)
203839	820.1229858398439774	7277.6801757800003543	577.0000000000000000	25.0000000000000000	5.6999997999999996	0	0	1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	POINT(820.122986 7277.680176)
203840	819.7900390625001137	7277.7700195300003543	575.0000000000000000	25.0000000000000000	4.1599997999999996	0	0	1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	POINT(819.790039 7277.77002)
203858	811.4910278320309089	7278.5600585900001533	4.0000000000000000	25.0000000000000000	1.3499999000000000	0	0	6	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	POINT(811.491028 7278.560059)
203868	821.9130249023439774	7279.0600585900001533	578.0000000000000000	25.0000000000000000	2.6099999000000000	0	0	6	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	POINT(821.913025 7279.060059)
203876	812.2380371093751137	7279.6899414099998467	4.0000000000000000	25.0000000000000000	1.3499999000000000	0	0	6	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	POINT(812.238037 7279.689941)
203882	819.0320434570310226	7280.0000000000000000	575.0000000000000000	25.0000000000000000	2.5099999999999998	0	0	1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	POINT(819.032043 7280)
203886	818.9589843750000000	7280.0698242199996457	575.0000000000000000	25.0000000000000000	2.2599999999999998	0	0	6	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	POINT(818.958984 7280.069824)
203892	812.5579833984378411	7280.2802734400002009	4.0000000000000000	25.0000000000000000	1.7800001000000001	0	0	6	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	POINT(812.557983 7280.280273)
203913	820.2330322265621589	7280.6298828099997991	578.0000000000000000	25.0000000000000000	2.6099999000000000	0	0	6	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	POINT(820.233032 7280.629883)
203965	817.4210205078120453	7281.7099609400002009	575.0000000000000000	25.0000000000000000	2.2599999999999998	0	0	6	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	POINT(817.421021 7281.709961)
203971	817.3729858398439774	7281.7700195300003543	575.0000000000000000	25.0000000000000000	2.0999998999999998	0	0	6	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	POINT(817.372986 7281.77002)
203986	812.8649902343748863	7282.0297851599998467	4.0000000000000000	25.0000000000000000	1.7800001000000001	0	0	1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	POINT(812.86499 7282.029785)
204003	813.2860107421880684	7282.4599609400002009	961.0000000000000000	25.0000000000000000	0.6400000000000000	0	0	6	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	POINT(813.286011 7282.459961)
204005	812.8589477539059089	7282.5097656199995981	4.0000000000000000	25.0000000000000000	1.9900001000000000	0	0	6	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	POINT(812.858948 7282.509766)
204011	813.3789672851559089	7282.7099609400002009	961.0000000000000000	25.0000000000000000	1.1200000000000001	0	0	6	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	POINT(813.378967 7282.709961)
204024	815.9589843750000000	7283.2299804699996457	575.0000000000000000	25.0000000000000000	2.0999998999999998	0	0	6	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	POINT(815.958984 7283.22998)
204027	807.4470214843747726	7283.3696289099998467	563.0000000000000000	25.0000000000000000	5.4900001999999999	0	0	6	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	POINT(807.447021 7283.369629)
204029	807.3709716796881821	7283.3999023400001533	563.0000000000000000	25.0000000000000000	1.1700001000000000	0	0	6	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	POINT(807.370972 7283.399902)
204033	813.8469848632809089	7283.7001953099997991	961.0000000000000000	25.0000000000000000	1.1200000000000001	0	0	6	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	POINT(813.846985 7283.700195)
204034	813.8649902343751137	7283.7402343800004019	961.0000000000000000	25.0000000000000000	3.0000000000000000	0	0	6	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	POINT(813.86499 7283.740234)
204036	812.6119995117189774	7283.8896484400002009	563.0000000000000000	25.0000000000000000	5.4900001999999999	0	0	6	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	POINT(812.612 7283.889648)
204037	814.2290039062502274	7283.9599609400002009	961.0000000000000000	25.0000000000000000	0.2400000000000000	0	0	6	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	1.0000000000000000	POINT(814.229004 7283.959961)
204038	814.5870361328119316	7283.9897460900001533	575.0000000000000000	25.0000000000000000	1.5800000000000001	0	0	6	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	POINT(814.587036 7283.989746)
204039	813.9980468750000000	7284.0000000000000000	961.0000000000000000	25.0000000000000000	0.5600000000000001	0	0	1	0.0000000000000000	0.1963209000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	1.0000000000000000	POINT(813.998047 7284)
204041	814.4570312500001137	7284.0698242199996457	575.0000000000000000	25.0000000000000000	0.1500000000000000	0	0	6	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	POINT(814.457031 7284.069824)
204042	814.4300537109378411	7284.0800781199995981	575.0000000000000000	25.0000000000000000	0.2400000000000000	0	0	1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	POINT(814.430054 7284.080078)
204043	814.3409423828119316	7284.1298828099997991	575.0000000000000000	25.0000000000000000	1.0000000000000000	0	0	6	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	POINT(814.340942 7284.129883)
204046	813.6149902343751137	7284.3798828099997991	961.0000000000000000	25.0000000000000000	0.5600000000000001	0	0	6	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	POINT(813.61499 7284.379883)
204047	813.2910156250000000	7284.4296875000000000	4.0000000000000000	25.0000000000000000	1.9900001000000000	0	0	6	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	POINT(813.291016 7284.429688)
204048	813.3320312500000000	7284.5000000000000000	4.0000000000000000	25.0000000000000000	0.1600000000000000	0	0	6	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	POINT(813.332031 7284.5)
204052	813.4770507812498863	7284.5600585900001533	961.0000000000000000	25.0000000000000000	0.2400000000000000	0	0	6	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	POINT(813.477051 7284.560059)
204053	813.1879882812500000	7284.6000976599998467	563.0000000000000000	25.0000000000000000	0.9200000000000000	0	0	6	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	POINT(813.187988 7284.600098)
204055	813.4760131835939774	7284.6098632800003543	575.0000000000000000	25.0000000000000000	1.0000000000000000	0	0	1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	POINT(813.476013 7284.609863)
204057	813.4240722656251137	7284.6298828099997991	4.0000000000000000	25.0000000000000000	0.1700000000000000	0	0	1	1.9963458999999999	1.8000244000000001	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	1.0000000000000000	POINT(813.424072 7284.629883)
204059	813.2750244140620453	7284.7099609400002009	563.0000000000000000	25.0000000000000000	0.2500000000000000	0	0	1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	POINT(813.275024 7284.709961)
204060	813.5209960937497726	7284.7500000000000000	4.0000000000000000	25.0000000000000000	3.0699999000000000	0	0	6	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	POINT(813.520996 7284.75)
204064	813.0840454101561363	7284.8798828099997991	579.0000000000000000	25.0000000000000000	1.1499999999999999	0	0	6	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	1.0000000000000000	POINT(813.084045 7284.879883)
204065	826.0390014648439774	7284.9096679699996457	963.0000000000000000	25.0000000000000000	0.5800000000000000	0	0	6	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	1.0000000000000000	POINT(826.039001 7284.909668)
204070	819.7570190429688637	7285.0800781199995981	580.0000000000000000	25.0000000000000000	6.1900000999999998	0	0	6	0.7481958000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	1.0000000000000000	POINT(819.757019 7285.080078)
204071	819.6159667968750000	7285.1499023400001533	580.0000000000000000	25.0000000000000000	0.1500000000000000	0	0	6	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	POINT(819.615967 7285.149902)
204073	819.5509643554688637	7285.1699218800004019	580.0000000000000000	25.0000000000000000	0.1400000000000000	0	0	6	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	POINT(819.550964 7285.169922)
204075	819.4190063476561363	7285.2299804699996457	580.0000000000000000	25.0000000000000000	0.1400000000000000	0	0	6	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	POINT(819.419006 7285.22998)
204076	819.3469848632809089	7285.2602539099998467	580.0000000000000000	25.0000000000000000	0.6600000000000000	0	0	6	2.0805747999999999	2.8287708999999999	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	1.0000000000000000	POINT(819.346985 7285.260254)
204079	825.7000122070311363	7285.3598632800003543	963.0000000000000000	25.0000000000000000	0.5800000000000000	0	0	6	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	POINT(825.700012 7285.359863)
204080	825.2960205078121589	7285.4599609400002009	580.0000000000000000	25.0000000000000000	6.1900000999999998	0	0	6	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	1.0000000000000000	POINT(825.296021 7285.459961)
204083	818.7399902343751137	7285.5297851599998467	580.0000000000000000	25.0000000000000000	0.6600000000000000	0	0	6	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	POINT(818.73999 7285.529785)
204084	818.6079711914059089	7285.5898437500000000	580.0000000000000000	25.0000000000000000	0.6200000000000000	0	0	1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	POINT(818.607971 7285.589844)
204086	812.2200317382811363	7285.6298828099997991	579.0000000000000000	25.0000000000000000	1.1499999999999999	0	0	6	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	POINT(812.220032 7285.629883)
204087	825.4440307617189774	7285.6298828099997991	580.0000000000000000	25.0000000000000000	0.2200000000000000	0	0	6	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	POINT(825.444031 7285.629883)
204088	825.4650268554687500	7285.6601562500000000	580.0000000000000000	25.0000000000000000	0.0900000000000000	0	0	6	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	POINT(825.465027 7285.660156)
204089	812.1140136718750000	7285.7202148400001533	579.0000000000000000	25.0000000000000000	0.3700000000000000	0	0	6	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	POINT(812.114014 7285.720215)
204090	825.5240478515620453	7285.7202148400001533	580.0000000000000000	25.0000000000000000	0.4300000000000000	0	0	1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	1.0000000000000000	POINT(825.524048 7285.720215)
204092	818.0449829101562500	7285.8295898400001533	580.0000000000000000	25.0000000000000000	0.6200000000000000	0	0	6	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	1.0000000000000000	POINT(818.044983 7285.82959)
204094	825.6569824218751137	7285.9096679699996457	580.0000000000000000	25.0000000000000000	0.2300000000000000	0	0	6	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	POINT(825.656982 7285.909668)
